,pt_no,coordinate
1688,pt_no1688,"[[-20.80476981989933], [11.13408252678722], [-14.99999999999993]]"
1689,pt_no1689,"[[-17.42072687663915], [11.90646824564241], [-14.99999999999993]]"
1690,pt_no1690,"[[-43.79419130710201], [22.40146626041908], [57.03576366746577]]"
1691,pt_no1691,"[[3.795138027861711], [-18.9474591147962], [113.5]]"
1692,pt_no1692,"[[-88.31081061246428], [3.006756596914897], [113.5]]"
1693,pt_no1693,"[[-53.31081061246439], [33.00675659691481], [4.999999999999998]]"
1694,pt_no1694,"[[11.68918938753561], [-29.31987813861204], [11.67463556851311]]"
1695,pt_no1695,"[[51.68918938753572], [-41.99324340308513], [-93.87499999999997]]"
1696,pt_no1696,"[[11.68918938753561], [-29.31963434471896], [-9.125364431486886]]"
1697,pt_no1697,"[[26.11777897614658], [10.2497776604773], [113.5]]"
1698,pt_no1698,"[[-60.31081061246417], [-41.99324340308511], [-123.5]]"
1699,pt_no1699,"[[-66.85273202342022], [-31.41337023750312], [-123.5]]"
1700,pt_no1700,"[[51.68918938753572], [18.00675659691487], [113.5]]"
1701,pt_no1701,"[[-88.31081061246428], [25.4613930207727], [-85.19575195605438]]"
1702,pt_no1702,"[[9.22847762605469], [-21.65140429485703], [68.59436769206533]]"
1703,pt_no1703,"[[51.68918938753575], [48.00675659691487], [-34.62499999999991]]"
1704,pt_no1704,"[[-22.86482316722513], [-10.0376334788231], [-123.5]]"
1705,pt_no1705,"[[-88.31081061246428], [-4.472173275636891], [-84.69681863467608]]"
1706,pt_no1706,"[[-69.70253749503603], [3.815192314874109], [-74.42990421742577]]"
1707,pt_no1707,"[[-27.19433016894184], [2.052023229729905], [-14.99999999999993]]"
1708,pt_no1708,"[[-63.35989932034018], [48.00675659691489], [17.95388538446419]]"
1709,pt_no1709,"[[2.165423325249947], [38.50493241286509], [5.799999999999993]]"
1710,pt_no1710,"[[11.68918938753561], [40.20063414793529], [19.37142857142857]]"
1711,pt_no1711,"[[2.165423325250025], [38.5049324128651], [25.79999999999999]]"
1712,pt_no1712,"[[-88.3108106124643], [-17.5982125696728], [-34.18020651365771]]"
1713,pt_no1713,"[[-4.959799689075824], [-13.52105837212797], [81.12589971239078]]"
1714,pt_no1714,"[[-16.95991689142779], [-5.69605307821853], [92.37519595424938]]"
1715,pt_no1715,"[[-18.11019161894768], [-14.77001283580349], [80.54379424631973]]"
1716,pt_no1716,"[[-21.21890762947996], [5.731439311111645], [56.51517726765559]]"
1717,pt_no1717,"[[-20.80476981989932], [4.879430667042982], [26.59999999999999]]"
1718,pt_no1718,"[[-53.31081061246439], [25.50675659691484], [-25.79999999999998]]"
1719,pt_no1719,"[[-53.31081061246439], [10.50675659691477], [-25.79999999999998]]"
1720,pt_no1720,"[[-53.31081061246439], [18.0067565969148], [-15.79999999999997]]"
1721,pt_no1721,"[[-53.31081061246439], [25.50675659691487], [15.8]]"
1722,pt_no1722,"[[-53.31081061246439], [33.00675659691487], [25.8]]"
1723,pt_no1723,"[[29.32761263565381], [-29.61079709060873], [113.5]]"
1724,pt_no1724,"[[40.70842727400255], [-31.01248128955196], [113.5]]"
1725,pt_no1725,"[[-59.53267500287122], [-21.45171029988342], [-123.5]]"
1726,pt_no1726,"[[-56.87606788047268], [-41.99324340308511], [33.44790199362579]]"
1727,pt_no1727,"[[-68.22067285404897], [15.69657772877822], [80.62692580101753]]"
1728,pt_no1728,"[[-5.77257650569142], [14.17755352468491], [-15.79999999999993]]"
1729,pt_no1729,"[[-11.06240643992477], [11.75308351520927], [-15.79999999999993]]"
1730,pt_no1730,"[[-16.43293533923612], [-2.80226564394853], [75.17803423871413]]"
1731,pt_no1731,"[[7.196505036402062], [17.62850997811403], [82.17185038157092]]"
1732,pt_no1732,"[[-53.31081061246439], [33.00675659691484], [-35.79999999999997]]"
1733,pt_no1733,"[[-1.52179055810749], [-20.86809792210599], [-123.5]]"
1734,pt_no1734,"[[-58.50696303517103], [-41.99324340308511], [26.20000000000009]]"
1735,pt_no1735,"[[-53.31081061246439], [-26.99324340308519], [25.8]]"
1736,pt_no1736,"[[-50.32920072936], [-4.037140100846756], [113.5]]"
1737,pt_no1737,"[[-52.05344029190471], [-4.467021123066644], [94.28484946428063]]"
1738,pt_no1738,"[[-50.49439917340728], [13.26594083852641], [78.96442965718435]]"
1739,pt_no1739,"[[-88.31081061246428], [0.8306425549187892], [84.67521370644857]]"
1740,pt_no1740,"[[-52.11024698985708], [7.863937861070374], [58.63793913892724]]"
1741,pt_no1741,"[[-50.1852185865088], [-9.843852679382039], [48.87672630490132]]"
1742,pt_no1742,"[[-69.95210631886815], [18.45972702240941], [17.55614517838007]]"
1743,pt_no1743,"[[-58.50696303517103], [48.00675659691489], [26.19999999999998]]"
1744,pt_no1744,"[[30.66069060816781], [48.00675659691488], [23.83032970936672]]"
1745,pt_no1745,"[[-77.33004849893113], [-31.01248128955195], [113.5]]"
1746,pt_no1746,"[[-18.31081061246439], [8.00675659691511], [66.62016916022255]]"
1747,pt_no1747,"[[29.11023224372666], [-41.99324340308512], [-49.13775030444272]]"
1748,pt_no1748,"[[20.7895593050611], [48.00675659691488], [-43.20467034251525]]"
1749,pt_no1749,"[[29.11023224372668], [48.00675659691488], [-49.13775030444277]]"
1750,pt_no1750,"[[-1.802203389892796], [-41.99324340308512], [95.4850705233472]]"
1751,pt_no1751,"[[15.23627012958038], [10.21401001479711], [98.9096226087174]]"
1752,pt_no1752,"[[-88.3108106124643], [-19.30820982636582], [-58.43015325949423]]"
1753,pt_no1753,"[[-5.450395933894582], [13.61669433819635], [69.99897034258693]]"
1754,pt_no1754,"[[-7.137724273273843], [5.275514077840896], [81.6546813691677]]"
1755,pt_no1755,"[[9.141361718191462], [-34.6941860371787], [26.59999999999999]]"
1756,pt_no1756,"[[9.980103484230078], [-41.99324340308512], [36.58322678295982]]"
1757,pt_no1757,"[[-1.452206264584575], [48.00675659691488], [-62.67050232269478]]"
1758,pt_no1758,"[[-34.94531931121293], [48.00675659691488], [78.07899012329162]]"
1759,pt_no1759,"[[-40.34046843546532], [48.00675659691489], [65.18705792157276]]"
1760,pt_no1760,"[[-53.69155762990414], [-41.99324340308511], [42.48907695080072]]"
1761,pt_no1761,"[[-17.42072687663915], [4.107044948187812], [4.999999999999996]]"
1762,pt_no1762,"[[-18.31081061246432], [10.50675659691489], [110.5]]"
1763,pt_no1763,"[[-14.28343297205858], [7.381480653378928], [97.2389778456781]]"
1764,pt_no1764,"[[-64.7326467289538], [-41.99324340308511], [-41.29124354030932]]"
1765,pt_no1765,"[[2.436453533930772], [5.649414914706817], [48.87962732932932]]"
1766,pt_no1766,"[[-88.31081061246428], [23.85652778373131], [41.8190181334945]]"
1767,pt_no1767,"[[-68.98167990086816], [28.11825447028402], [38.22763987018466]]"
1768,pt_no1768,"[[-12.35714625289021], [-41.99324340308512], [-83.51907531344511]]"
1769,pt_no1769,"[[0.6461434979843048], [-10.28462021849952], [-123.5]]"
1770,pt_no1770,"[[-17.42072687663911], [11.9064682456424], [25.79999999999999]]"
1771,pt_no1771,"[[-30.57996683442096], [2.752884702880898], [-36.59999999999996]]"
1772,pt_no1772,"[[-4.310810612464351], [-41.99324340308512], [-123.5]]"
1773,pt_no1773,"[[16.68918938753561], [-11.99324340308517], [5.799999999999987]]"
1774,pt_no1774,"[[-64.1170589121594], [9.420754888734221], [-57.36623754519225]]"
1775,pt_no1775,"[[-66.90047206615883], [3.825437058592062], [91.24562801385255]]"
1776,pt_no1776,"[[-19.7768901525628], [-23.86019010640409], [26.59999999999999]]"
1777,pt_no1777,"[[-37.29032863062793], [-41.99324340308511], [-70.76877697869523]]"
1778,pt_no1778,"[[-23.71728232908894], [13.99415193350215], [5.799999999999996]]"
1779,pt_no1779,"[[-38.50592978547358], [-0.9859523238540859], [-35.79999999999995]]"
1780,pt_no1780,"[[-31.58592611551353], [18.28366661909597], [26.59999999999999]]"
1781,pt_no1781,"[[-60.08123806569063], [-41.99324340308511], [10.34145434428711]]"
1782,pt_no1782,"[[51.68918938753572], [25.17487203073256], [74.89419902109634]]"
1783,pt_no1783,"[[1.615088318536582], [48.00675659691488], [15.79999999999999]]"
1784,pt_no1784,"[[1.615088318536596], [48.00675659691488], [-4.999999999999967]]"
1785,pt_no1785,"[[-35.56601754712818], [-3.728602927120136], [-123.5]]"
1786,pt_no1786,"[[-23.01475164569764], [-8.853980177226163], [-15.79999999999994]]"
1787,pt_no1787,"[[23.74029390104799], [-41.99324340308512], [19.85088156148636]]"
1788,pt_no1788,"[[-20.08567269956389], [-3.179275036332143], [25.79999999999999]]"
1789,pt_no1789,"[[-12.48101782888835], [-12.87223020935464], [-94.64093252218947]]"
1790,pt_no1790,"[[-88.3108106124643], [-41.9932434030851], [39.43749999999994]]"
1791,pt_no1791,"[[-15.53592168741896], [48.00675659691488], [69.76880871827099]]"
1792,pt_no1792,"[[-15.53592168741934], [-41.99324340308512], [69.76880871827096]]"
1793,pt_no1793,"[[-39.59509318207405], [-11.08686915996539], [56.51517726765557]]"
1794,pt_no1794,"[[-38.46259536516433], [-10.17417555882515], [69.98723234263875]]"
1795,pt_no1795,"[[51.68918938753571], [-41.99324340308513], [-19.81249999999989]]"
1796,pt_no1796,"[[-23.90879693425315], [10.70260472592031], [25.79999999999999]]"
1797,pt_no1797,"[[-22.31081061246439], [8.00675659691511], [-14.99999999999993]]"
1798,pt_no1798,"[[-25.31081061246437], [-41.99324340308489], [-36.59999999999996]]"
1799,pt_no1799,"[[51.68918938753572], [-16.91729379640317], [-52.13871823005368]]"
1800,pt_no1800,"[[-20.05108223229017], [14.10822019799933], [25.79999999999999]]"
1801,pt_no1801,"[[-24.70065604568394], [23.72059014482279], [-36.59999999999996]]"
1802,pt_no1802,"[[-44.79510740468523], [-21.05370385877706], [26.59999999999999]]"
1803,pt_no1803,"[[-10.35590192493958], [-7.003219453135912], [26.59999999999999]]"
1804,pt_no1804,"[[-14.70693514085473], [6.271221640444855], [-15.79999999999993]]"
1805,pt_no1805,"[[-58.31081061246429], [-41.99324340308511], [113.5]]"
1806,pt_no1806,"[[-50.86270831476721], [-41.99324340308511], [101.2005734091403]]"
1807,pt_no1807,"[[16.68918938753561], [-4.493243403085167], [15.79999999999999]]"
1808,pt_no1808,"[[51.68918938753571], [-28.71649082079363], [61.68284565111691]]"
1809,pt_no1809,"[[-27.19433016894184], [2.052023229729961], [-15.79999999999993]]"
1810,pt_no1810,"[[51.68918938753574], [48.00675659691487], [-19.81249999999989]]"
1811,pt_no1811,"[[-23.90879693425314], [10.70260472592028], [-14.99999999999993]]"
1812,pt_no1812,"[[21.68918938753571], [-41.99324340308512], [113.5]]"
1813,pt_no1813,"[[28.04566832995707], [-41.99324340308512], [99.15737963956026]]"
1814,pt_no1814,"[[-88.3108106124643], [-12.2710525502721], [92.50903166754853]]"
1815,pt_no1815,"[[-65.84466079479324], [-41.99324340308511], [99.2123070722333]]"
1816,pt_no1816,"[[22.51506548448631], [48.00675659691488], [-29.93482563081356]]"
1817,pt_no1817,"[[-16.12120009217049], [15.09362684650582], [5.799999999999995]]"
1818,pt_no1818,"[[-20.05108223229021], [14.10822019799931], [5.799999999999995]]"
1819,pt_no1819,"[[22.51506548448636], [-41.99324340308512], [-29.93482563081353]]"
1820,pt_no1820,"[[11.68918938753561], [40.33339133244175], [11.67463556851311]]"
1821,pt_no1821,"[[11.68918938753561], [40.33321719394647], [-21.67463556851309]]"
1822,pt_no1822,"[[-16.52667411731676], [16.5455437971213], [15.79999999999998]]"
1823,pt_no1823,"[[20.95400284037332], [48.00675659691488], [5.801205368415733]]"
1824,pt_no1824,"[[20.95400284037331], [-41.99324340308512], [5.801205368415795]]"
1825,pt_no1825,"[[25.58666414692443], [-41.99324340308512], [11.3130808283777]]"
1826,pt_no1826,"[[-21.0697836385285], [-8.1514152725075], [26.59999999999999]]"
1827,pt_no1827,"[[-56.41768137452364], [-10.61936928023201], [-68.69160760584991]]"
1828,pt_no1828,"[[-53.31081061246439], [33.00675659691481], [-15.0]]"
1829,pt_no1829,"[[-57.64093763138658], [48.00675659691489], [-15.39999999999998]]"
1830,pt_no1830,"[[-53.31081061246439], [33.00675659691484], [-15.79999999999997]]"
1831,pt_no1831,"[[-20.80476981989932], [11.13408252678724], [25.79999999999999]]"
1832,pt_no1832,"[[-18.31081061246439], [-36.99324340308539], [-35.79999999999999]]"
1833,pt_no1833,"[[-18.31081061246439], [48.00675659691488], [-35.79999999999996]]"
1834,pt_no1834,"[[51.68918938753573], [25.09690535293525], [48.73358374501053]]"
1835,pt_no1835,"[[-59.94566252550933], [-41.99324340308511], [50.30992143760399]]"
1836,pt_no1836,"[[-60.31081061246414], [48.00675659691489], [-123.5]]"
1837,pt_no1837,"[[51.68918938753571], [-31.13100397291129], [102.6889505770392]]"
1838,pt_no1838,"[[-11.06240643992481], [11.75308351520938], [5.799999999999994]]"
1839,pt_no1839,"[[-63.36866757978761], [-41.99324340308511], [73.68284083129157]]"
1840,pt_no1840,"[[51.68918938753572], [-41.99324340308513], [-34.62499999999991]]"
1841,pt_no1841,"[[-31.71416006086667], [-1.499617466079918], [25.8]]"
1842,pt_no1842,"[[28.17330191392432], [-41.99324340308512], [-12.66912153479366]]"
1843,pt_no1843,"[[-6.966056795910658], [-23.96804885665293], [60.39700404170101]]"
1844,pt_no1844,"[[28.17330191392431], [48.00675659691488], [-12.66912153479366]]"
1845,pt_no1845,"[[-27.51242092893932], [-4.047016309475456], [49.75992999174542]]"
1846,pt_no1846,"[[-67.31081061246417], [-41.99324340308511], [-111.3756443470179]]"
1847,pt_no1847,"[[-15.87837196771141], [-9.3121436095186], [4.999999999999996]]"
1848,pt_no1848,"[[-20.08567269956391], [-3.179275036332143], [4.999999999999996]]"
1849,pt_no1849,"[[-64.2922501087453], [-3.090731322331001], [-91.06798199657933]]"
1850,pt_no1850,"[[-15.87837196771136], [-9.312143609518664], [25.79999999999999]]"
1851,pt_no1851,"[[28.76472562167924], [14.12589729606835], [90.5672896283777]]"
1852,pt_no1852,"[[51.68918938753573], [10.17476621264849], [-104.8881732574029]]"
1853,pt_no1853,"[[-53.69155762990437], [48.00675659691489], [42.48907695080075]]"
1854,pt_no1854,"[[51.68918938753573], [48.00675659691487], [83.87500000000007]]"
1855,pt_no1855,"[[27.74002148608446], [22.67523998945863], [113.5]]"
1856,pt_no1856,"[[-3.310810612464394], [-36.99324340308519], [25.79999999999999]]"
1857,pt_no1857,"[[-48.31081061246439], [5.506756596914691], [-15.79999999999998]]"
1858,pt_no1858,"[[-48.31081061246439], [5.506756596914599], [4.999999999999998]]"
1859,pt_no1859,"[[-48.31081061246439], [5.506756596914599], [-15.0]]"
1860,pt_no1860,"[[-48.31081061246439], [5.506756596914784], [5.799999999999996]]"
1861,pt_no1861,"[[-48.31081061246439], [5.506756596914798], [25.8]]"
1862,pt_no1862,"[[-8.310810612464309], [-11.99324340308511], [113.5]]"
1863,pt_no1863,"[[-3.310810612464394], [-36.99324340308519], [5.79999999999999]]"
1864,pt_no1864,"[[-88.31081061246428], [36.99474325411188], [102.5372807920982]]"
1865,pt_no1865,"[[-88.31081061246428], [33.0067565969149], [113.5]]"
1866,pt_no1866,"[[-88.31081061246428], [48.0067565969149], [113.5]]"
1867,pt_no1867,"[[-3.310810612464394], [-36.99324340308539], [-15.8]]"
1868,pt_no1868,"[[-3.310810612464394], [-36.99324340308559], [4.999999999999989]]"
1869,pt_no1869,"[[-3.310810612464394], [-36.99324340308559], [-15.00000000000001]]"
1870,pt_no1870,"[[51.68918938753571], [-26.99324340308513], [-123.5]]"
1871,pt_no1871,"[[51.68918938753571], [-41.99324340308513], [-123.5]]"
1872,pt_no1872,"[[-18.31081061246441], [8.006756596915114], [-26.67065449425657]]"
1873,pt_no1873,"[[-11.48109480939288], [10.05154553945665], [-35.79999999999996]]"
1874,pt_no1874,"[[-3.310810612464394], [48.00675659691488], [-15.79999999999992]]"
1875,pt_no1875,"[[-3.310810612464394], [48.00675659691488], [4.999999999999995]]"
1876,pt_no1876,"[[-18.31081061246439], [-36.99324340308519], [5.799999999999993]]"
1877,pt_no1877,"[[-39.05131050251638], [1.364127650445504], [25.8]]"
1878,pt_no1878,"[[-48.31081061246439], [-36.99324340308519], [25.8]]"
1879,pt_no1879,"[[-48.31081061246439], [-22.82657673641852], [25.8]]"
1880,pt_no1880,"[[-48.31081061246439], [-36.99324340308559], [-15.0]]"
1881,pt_no1881,"[[-48.31081061246439], [-22.82657673641886], [-15.0]]"
1882,pt_no1882,"[[-88.3108106124643], [-41.9932434030851], [113.5]]"
1883,pt_no1883,"[[-88.3108106124643], [-30.97376886405657], [102.5297251503508]]"
1884,pt_no1884,"[[-77.44857118229044], [-41.9932434030851], [102.6889505770391]]"
1885,pt_no1885,"[[-88.3108106124643], [-41.9932434030851], [98.6875]]"
1886,pt_no1886,"[[-74.31081061246418], [-41.99324340308511], [-123.5]]"
1887,pt_no1887,"[[-88.3108106124643], [-41.9932434030851], [-123.5]]"
1888,pt_no1888,"[[-78.21188646771546], [-41.9932434030851], [-113.1648090361868]]"
1889,pt_no1889,"[[-18.31081061246439], [-36.99324340308519], [25.79999999999999]]"
1890,pt_no1890,"[[-3.310810612464394], [48.00675659691488], [25.79999999999999]]"
1891,pt_no1891,"[[-18.31081061246439], [-36.99324340308539], [-15.79999999999999]]"
1892,pt_no1892,"[[-18.31081061246439], [-36.99324340308559], [-15.00000000000001]]"
1893,pt_no1893,"[[-18.31081061246439], [-36.99324340308559], [4.999999999999992]]"
1894,pt_no1894,"[[-88.31081061246428], [48.0067565969149], [-123.5]]"
1895,pt_no1895,"[[-74.31081061246415], [48.00675659691489], [-123.5]]"
1896,pt_no1896,"[[51.68918938753571], [-41.99324340308513], [113.5]]"
1897,pt_no1897,"[[51.68918938753571], [-41.99324340308513], [98.68750000000003]]"
1898,pt_no1898,"[[40.82694995736183], [-41.99324340308513], [102.6889505770391]]"
1899,pt_no1899,"[[-48.31081061246439], [-22.82657673641853], [5.799999999999996]]"
1900,pt_no1900,"[[-39.05131050251642], [1.364127650445383], [4.999999999999998]]"
1901,pt_no1901,"[[-18.31081061246439], [48.00675659691488], [-15.79999999999992]]"
1902,pt_no1902,"[[-18.31081061246439], [48.00675659691488], [25.79999999999999]]"
1903,pt_no1903,"[[-18.31081061246439], [48.00675659691488], [4.999999999999996]]"
1904,pt_no1904,"[[-18.31081061246439], [48.00675659691488], [-14.99999999999992]]"
1905,pt_no1905,"[[-18.31081061246439], [48.00675659691488], [5.799999999999995]]"
1906,pt_no1906,"[[51.68918938753574], [48.00675659691487], [24.62500000000011]]"
1907,pt_no1907,"[[51.68918938753574], [48.00675659691487], [9.812500000000114]]"
1908,pt_no1908,"[[51.68918938753573], [48.00675659691487], [98.68750000000003]]"
1909,pt_no1909,"[[51.68918938753573], [48.00675659691487], [113.5]]"
1910,pt_no1910,"[[36.68918938753571], [48.00675659691488], [113.5]]"
1911,pt_no1911,"[[-18.82927896097232], [23.77344042218531], [-35.79999999999996]]"
1912,pt_no1912,"[[37.6891893875357], [-41.99324340308513], [-123.5]]"
1913,pt_no1913,"[[11.68918938753561], [33.84008993024815], [-15.00000000000001]]"
1914,pt_no1914,"[[-1.329027939307135], [28.3584654472788], [-14.99999999999993]]"
1915,pt_no1915,"[[-1.329027939306961], [28.35846544727881], [4.999999999999993]]"
1916,pt_no1916,"[[11.68918938753561], [33.84008993024815], [4.999999999999988]]"
1917,pt_no1917,"[[-8.310810612464321], [33.00675659691488], [113.5]]"
1918,pt_no1918,"[[-8.310810612464318], [18.00675659691489], [113.5]]"
1919,pt_no1919,"[[-73.3108106124643], [-41.9932434030851], [113.5]]"
1920,pt_no1920,"[[36.68918938753571], [-41.99324340308512], [113.5]]"
1921,pt_no1921,"[[-27.19433016894184], [2.052023229729905], [5.799999999999996]]"
1922,pt_no1922,"[[-8.310810612464305], [-26.9932434030851], [113.5]]"
1923,pt_no1923,"[[-48.31081061246439], [-36.99324340308559], [-4.999999999999991]]"
