,pt_no,coordinate
1625,pt_no1625,"[[-25.13935192272128], [-24.44020183466218], [-35.79999999999996]]"
1626,pt_no1626,"[[-27.74200643835923], [-8.279450316454223], [41.6748537090996]]"
1627,pt_no1627,"[[0.2847588463143946], [25.13562008451758], [-64.78695403043486]]"
1628,pt_no1628,"[[40.25293528343171], [-41.99324340308513], [-12.59345626417069]]"
1629,pt_no1629,"[[-75.52617567443187], [-41.9932434030851], [-5.595835686844652]]"
1630,pt_no1630,"[[-16.56505095794419], [2.553786589344915], [-4.999999999999968]]"
1631,pt_no1631,"[[-16.71511097236343], [29.02310829790334], [-15.79999999999993]]"
1632,pt_no1632,"[[16.68918938753561], [33.00675659691485], [25.79999999999999]]"
1633,pt_no1633,"[[20.57807827642462], [48.00675659691488], [-123.5]]"
1634,pt_no1634,"[[12.84477493794616], [34.31033394760099], [-123.5]]"
1635,pt_no1635,"[[-26.19961351497848], [7.97635414105703], [-15.79999999999993]]"
1636,pt_no1636,"[[-88.3108106124643], [-41.9932434030851], [-60.3]]"
1637,pt_no1637,"[[-1.692107214709928], [12.42978258103814], [26.59999999999999]]"
1638,pt_no1638,"[[16.68918938753561], [-11.9932434030853], [-35.79999999999999]]"
1639,pt_no1639,"[[38.90455444950322], [48.00675659691487], [-4.404164313155351]]"
1640,pt_no1640,"[[-7.42080804374673], [-7.757195181304624], [5.799999999999994]]"
1641,pt_no1641,"[[-10.56816011633913], [-16.39742150368934], [5.799999999999994]]"
1642,pt_no1642,"[[-88.31081061246428], [-0.9015440839274973], [42.64388329210851]]"
1643,pt_no1643,"[[-28.31081061246432], [33.00675659691488], [110.5]]"
1644,pt_no1644,"[[-88.31081061246428], [12.66484760991851], [-75.60812002273963]]"
1645,pt_no1645,"[[-40.71867010339725], [-41.99324340308511], [46.54015739937259]]"
1646,pt_no1646,"[[-27.57581138608757], [-41.99324340308512], [47.18803172101197]]"
1647,pt_no1647,"[[-3.887306033503561], [48.00675659691488], [36.17276356074044]]"
1648,pt_no1648,"[[3.868955732371553], [48.00675659691488], [46.13228125167618]]"
1649,pt_no1649,"[[2.606249056169147], [35.38845256996463], [50.72464304095395]]"
1650,pt_no1650,"[[-9.947003023084687], [5.725847519028659], [35.70493783938513]]"
1651,pt_no1651,"[[-8.136421711981367], [6.575146005950335], [47.07242022377105]]"
1652,pt_no1652,"[[2.165423325250007], [38.50493241286506], [4.999999999999993]]"
1653,pt_no1653,"[[11.68918938753561], [40.20063414793525], [-1.428571428571438]]"
1654,pt_no1654,"[[2.16542332525], [38.50493241286506], [-14.99999999999993]]"
1655,pt_no1655,"[[-22.71585149985352], [48.00675659691488], [-94.65088257382943]]"
1656,pt_no1656,"[[-66.99713748991189], [26.77575148830903], [-80.0290762480476]]"
1657,pt_no1657,"[[-5.772576505691452], [14.17755352468503], [-15.79999999999993]]"
1658,pt_no1658,"[[-16.71772753190812], [-9.59173114219331], [69.55670708949235]]"
1659,pt_no1659,"[[-16.5582309307203], [13.74013561052531], [39.28239310237184]]"
1660,pt_no1660,"[[-19.68006855458217], [1.812462587290867], [25.79999999999999]]"
1661,pt_no1661,"[[51.68918938753572], [-6.417274442297902], [18.30005213958142]]"
1662,pt_no1662,"[[-40.24877662050693], [10.62358251500223], [-36.59999999999995]]"
1663,pt_no1663,"[[-20.80476981989933], [4.879430667042991], [26.59999999999999]]"
1664,pt_no1664,"[[-62.66733014030268], [48.00675659691489], [-75.90107522731208]]"
1665,pt_no1665,"[[-74.84422630030647], [48.0067565969149], [-83.79328540275621]]"
1666,pt_no1666,"[[-61.8719361525391], [48.00675659691489], [-91.5105660162218]]"
1667,pt_no1667,"[[-3.221257949920052], [-19.05505623464899], [-123.5]]"
1668,pt_no1668,"[[27.65902991930823], [-41.99324340308512], [31.69661441442083]]"
1669,pt_no1669,"[[-0.1539058379975842], [18.30599936065856], [26.59999999999999]]"
1670,pt_no1670,"[[-3.10755540914727], [15.9397344247288], [38.66368295887046]]"
1671,pt_no1671,"[[-88.3108106124643], [-41.9932434030851], [34.5]]"
1672,pt_no1672,"[[11.68918938753561], [40.33339133244172], [-21.6746355685131]]"
1673,pt_no1673,"[[1.618363687121789], [13.15633189138002], [-15.79999999999993]]"
1674,pt_no1674,"[[11.68918938753561], [12.67789230095342], [-25.79999999999998]]"
1675,pt_no1675,"[[-50.64104133041968], [48.00675659691489], [-58.00953927624855]]"
1676,pt_no1676,"[[-76.77061764197487], [48.0067565969149], [-43.80727517568254]]"
1677,pt_no1677,"[[1.615088318536593], [48.00675659691488], [-4.999999999999968]]"
1678,pt_no1678,"[[-7.911423597049746], [34.31259349296864], [4.999999999999994]]"
1679,pt_no1679,"[[-7.911423597049764], [34.31259349296864], [-14.99999999999993]]"
1680,pt_no1680,"[[-21.27341130104032], [17.81103914161041], [-15.79999999999993]]"
1681,pt_no1681,"[[-2.750856763030498], [34.54559828832633], [-123.5]]"
1682,pt_no1682,"[[-10.50462200142479], [21.08272293675205], [-123.5]]"
1683,pt_no1683,"[[11.46861690145448], [48.00675659691488], [-73.55732538671145]]"
1684,pt_no1684,"[[51.68918938753571], [-32.86607182915537], [-4.705314549194995]]"
1685,pt_no1685,"[[-14.96126354487579], [-11.05167412886419], [26.59999999999999]]"
1686,pt_no1686,"[[51.68918938753572], [18.00675659691487], [-123.5]]"
1687,pt_no1687,"[[-24.47177455353549], [11.48018972722442], [79.10914707919775]]"
1688,pt_no1688,"[[-10.98394100679401], [13.62880582079475], [76.83574503251435]]"
1689,pt_no1689,"[[-12.64612911507197], [4.131519478525778], [86.77280921635]]"
1690,pt_no1690,"[[-12.60601706699554], [0.8254520960435023], [74.83961003842003]]"
1691,pt_no1691,"[[38.23449538204942], [-41.99324340308513], [-52.94079924792226]]"
1692,pt_no1692,"[[29.3233996729286], [-22.3764820488781], [-57.69529281608735]]"
1693,pt_no1693,"[[-88.3108106124643], [-13.42147091195991], [-90.60333622176815]]"
1694,pt_no1694,"[[51.68918938753573], [20.5005609735016], [-44.65259274270147]]"
1695,pt_no1695,"[[-42.70664142262403], [48.00675659691489], [43.36115904694481]]"
1696,pt_no1696,"[[-37.5188838968479], [-15.01929936607618], [4.999999999999998]]"
1697,pt_no1697,"[[-67.53776390769063], [1.864228724521233], [68.2220671757838]]"
1698,pt_no1698,"[[11.68918938753561], [-29.31987813861204], [19.92536443148687]]"
1699,pt_no1699,"[[11.68918938753561], [-29.31987813861241], [-0.8746355685131313]]"
1700,pt_no1700,"[[-88.3108106124643], [-27.77627259103377], [-83.79578518715093]]"
1701,pt_no1701,"[[-88.3108106124643], [-41.9932434030851], [-76.1]]"
1702,pt_no1702,"[[-88.31081061246428], [34.45259685511826], [-83.84618708899498]]"
1703,pt_no1703,"[[-88.31081061246428], [48.0067565969149], [-91.9]]"
1704,pt_no1704,"[[-47.25259401500934], [29.83099132702441], [68.64795123215734]]"
1705,pt_no1705,"[[-61.08579437323098], [20.77776021082359], [76.6163530263201]]"
1706,pt_no1706,"[[5.02252272086907], [48.00675659691488], [-123.5]]"
1707,pt_no1707,"[[-40.3339780772114], [-4.375070736744078], [-36.59999999999995]]"
1708,pt_no1708,"[[-41.96517556442392], [-16.56952999356718], [-56.21885685207937]]"
1709,pt_no1709,"[[-88.31081061246428], [39.03822023116007], [-36.59999999999998]]"
1710,pt_no1710,"[[29.10648110921578], [48.00675659691488], [-61.04129466969221]]"
1711,pt_no1711,"[[-24.21663782428206], [-41.99324340308512], [58.81935708670693]]"
1712,pt_no1712,"[[-21.25791805826204], [26.83461837387792], [56.01490154511223]]"
1713,pt_no1713,"[[-7.14788844933995], [28.30129687715328], [44.68023759626663]]"
1714,pt_no1714,"[[-88.31081061246428], [18.0067565969149], [113.5]]"
1715,pt_no1715,"[[-49.25126075933534], [7.673274593291573], [-123.5]]"
1716,pt_no1716,"[[-28.31081061246431], [3.006756596914897], [110.5]]"
1717,pt_no1717,"[[-16.12120009217047], [15.09362684650582], [-14.99999999999993]]"
1718,pt_no1718,"[[-30.82858360138983], [-41.99324340308512], [68.26201778698204]]"
1719,pt_no1719,"[[27.27917818925751], [-41.99324340308512], [-52.17916386622171]]"
1720,pt_no1720,"[[22.45026178278033], [-41.99324340308512], [-28.46452549664153]]"
1721,pt_no1721,"[[16.68918938753561], [-31.91914233408635], [-25.79999999999999]]"
1722,pt_no1722,"[[-65.36821818435706], [1.714375089027956], [46.65625547439509]]"
1723,pt_no1723,"[[-11.39385264379359], [6.253396190271697], [59.50662220018737]]"
1724,pt_no1724,"[[24.08220428875698], [22.71495319437592], [67.77967095472019]]"
1725,pt_no1725,"[[-88.3108106124643], [-41.9932434030851], [-12.89999999999999]]"
1726,pt_no1726,"[[-30.19125095175718], [8.377765070439363], [68.88478359550567]]"
1727,pt_no1727,"[[-21.27341130104033], [17.81103914161041], [-14.99999999999993]]"
1728,pt_no1728,"[[-26.40744135385058], [17.1192145560094], [-36.59999999999996]]"
1729,pt_no1729,"[[-9.833645496592696], [-10.41294128428282], [91.95405543506371]]"
1730,pt_no1730,"[[-0.1197892053477441], [19.38683092416698], [80.70718263153572]]"
1731,pt_no1731,"[[51.68918938753575], [48.00675659691487], [-76.10000000000002]]"
1732,pt_no1732,"[[-15.21558216910283], [20.7667935173942], [46.68099052065348]]"
1733,pt_no1733,"[[-53.31081061246439], [-11.99324340308516], [25.8]]"
1734,pt_no1734,"[[-3.941701099624781], [20.16065708929208], [-15.79999999999993]]"
1735,pt_no1735,"[[16.68918938753561], [-11.99324340308517], [25.79999999999999]]"
1736,pt_no1736,"[[-20.80476981989933], [11.13408252678723], [-14.99999999999993]]"
1737,pt_no1737,"[[-40.67289977130389], [-41.99324340308511], [102.2595802827295]]"
1738,pt_no1738,"[[-38.50592978547358], [-0.9859523238540504], [-35.79999999999995]]"
1739,pt_no1739,"[[7.74404496647977], [48.00675659691488], [-86.83961116603234]]"
1740,pt_no1740,"[[-7.021785739659917], [21.88144829480139], [26.59999999999999]]"
1741,pt_no1741,"[[-3.941701099624767], [20.16065708929204], [-14.99999999999993]]"
1742,pt_no1742,"[[9.04799228457913], [30.88950322731466], [62.2704831058869]]"
1743,pt_no1743,"[[11.46985366384688], [48.00675659691488], [55.74974217640239]]"
1744,pt_no1744,"[[-3.941701099624764], [20.16065708929204], [4.999999999999994]]"
1745,pt_no1745,"[[-11.06240643992479], [11.75308351520934], [-15.79999999999993]]"
1746,pt_no1746,"[[-88.3108106124643], [-11.9932434030851], [113.5]]"
1747,pt_no1747,"[[1.615088318536579], [48.00675659691488], [15.79999999999999]]"
1748,pt_no1748,"[[-88.31081061246428], [22.43804947901552], [-51.91607637330442]]"
1749,pt_no1749,"[[-58.50696303517103], [48.00675659691489], [-36.19999999999995]]"
1750,pt_no1750,"[[-39.47689181404097], [-19.6086613696049], [-36.59999999999995]]"
1751,pt_no1751,"[[-18.31081061246439], [8.006756596915105], [15.79999999999999]]"
1752,pt_no1752,"[[-35.08602455727506], [20.37645193832341], [15.8]]"
1753,pt_no1753,"[[-50.2482984424731], [-41.99324340308511], [-57.57812130038081]]"
1754,pt_no1754,"[[-88.31081061246428], [22.03136093705032], [-83.15338390826389]]"
1755,pt_no1755,"[[-88.31081061246428], [27.26458035526109], [-67.67164739935356]]"
1756,pt_no1756,"[[-23.01475164569758], [-8.853980177226205], [-15.79999999999994]]"
1757,pt_no1757,"[[-18.3108106124644], [8.006756596915059], [66.51992678703351]]"
1758,pt_no1758,"[[-11.75158552776292], [14.8004515583963], [54.31770196551812]]"
1759,pt_no1759,"[[-15.7791730047211], [20.02933767049416], [64.81919772278367]]"
1760,pt_no1760,"[[10.46557212361141], [-16.0411299169494], [-62.56042380902461]]"
1761,pt_no1761,"[[-10.81081061246439], [-36.99324340308519], [15.79999999999999]]"
1762,pt_no1762,"[[16.68918938753561], [-26.99324340308518], [25.79999999999999]]"
1763,pt_no1763,"[[-55.27278355945975], [-41.99324340308511], [65.59644394842189]]"
1764,pt_no1764,"[[11.68918938753561], [40.33339133244174], [11.67463556851311]]"
1765,pt_no1765,"[[11.68918938753561], [40.33339133244169], [-9.12536443148689]]"
1766,pt_no1766,"[[21.68918938753571], [-41.99324340308512], [113.5]]"
1767,pt_no1767,"[[-33.49845184646684], [48.00675659691488], [91.09968513286077]]"
1768,pt_no1768,"[[4.596993300722758], [10.40459387675515], [113.5]]"
1769,pt_no1769,"[[-16.9716204582074], [0.3153823496599557], [-14.99999999999994]]"
1770,pt_no1770,"[[-16.9716204582074], [0.3153823496599415], [4.999999999999996]]"
1771,pt_no1771,"[[-75.82021907008456], [-41.9932434030851], [57.88450788383916]]"
1772,pt_no1772,"[[-88.3108106124643], [-41.9932434030851], [66.10000000000002]]"
1773,pt_no1773,"[[-88.3108106124643], [-28.30671431678247], [58.23774692759798]]"
1774,pt_no1774,"[[-22.31081061246439], [8.00675659691511], [26.59999999999999]]"
1775,pt_no1775,"[[-5.772576505691431], [14.17755352468502], [25.79999999999999]]"
1776,pt_no1776,"[[6.21415025146807], [48.00675659691488], [66.97908438371871]]"
1777,pt_no1777,"[[4.301299423259264], [33.65046014035239], [75.59424610153829]]"
1778,pt_no1778,"[[-53.31081061246439], [-19.49324340308546], [-4.999999999999993]]"
1779,pt_no1779,"[[-53.31081061246439], [-26.99324340308553], [-15.0]]"
1780,pt_no1780,"[[-20.80476981989933], [4.879430667042991], [5.799999999999995]]"
1781,pt_no1781,"[[16.68918938753561], [-26.99324340308534], [-15.8]]"
1782,pt_no1782,"[[-18.31081061246439], [48.00675659691488], [-35.79999999999996]]"
1783,pt_no1783,"[[-14.70693514085472], [6.271221640444879], [5.799999999999994]]"
1784,pt_no1784,"[[16.68918938753561], [25.50675659691474], [-5.000000000000012]]"
1785,pt_no1785,"[[16.68918938753561], [33.0067565969148], [4.999999999999988]]"
1786,pt_no1786,"[[-5.129241204625291], [-41.99324340308512], [-86.31111140553844]]"
1787,pt_no1787,"[[-19.68006855458217], [1.812462587290867], [-15.79999999999993]]"
1788,pt_no1788,"[[-56.79345326344969], [-8.120792725044335], [41.54509582764537]]"
1789,pt_no1789,"[[-37.00273597816991], [26.99200096489565], [25.8]]"
1790,pt_no1790,"[[-48.31081061246439], [28.78056612072439], [15.8]]"
1791,pt_no1791,"[[-37.00273597816993], [26.99200096489564], [5.799999999999998]]"
1792,pt_no1792,"[[-11.2302878224192], [12.18057920402238], [26.59999999999999]]"
1793,pt_no1793,"[[-5.747300188731314], [24.71749981967862], [70.40729108854502]]"
1794,pt_no1794,"[[-18.31081061246439], [-36.99324340308539], [-35.79999999999999]]"
1795,pt_no1795,"[[-25.81081061246439], [-36.99324340308539], [-25.79999999999999]]"
1796,pt_no1796,"[[-62.29246198611209], [48.00675659691489], [3.874886795296899]]"
1797,pt_no1797,"[[-48.31081061246439], [40.33339133244174], [-21.67463556851308]]"
1798,pt_no1798,"[[-48.31081061246439], [40.33339133244175], [19.92536443148689]]"
1799,pt_no1799,"[[-48.31081061246439], [40.33339133244172], [-9.125364431486883]]"
1800,pt_no1800,"[[51.68918938753572], [18.00675659691487], [113.5]]"
1801,pt_no1801,"[[4.817511016504806], [8.484236142899451], [-103.1192538272406]]"
1802,pt_no1802,"[[-22.31081061246439], [8.00675659691511], [25.79999999999999]]"
1803,pt_no1803,"[[-20.80476981989933], [11.13408252678723], [25.79999999999999]]"
1804,pt_no1804,"[[-57.19969950135315], [48.00675659691489], [-123.5]]"
1805,pt_no1805,"[[5.036020700635476], [21.06992961511329], [-123.5]]"
1806,pt_no1806,"[[-19.58414447926595], [14.51475261201447], [26.59999999999999]]"
1807,pt_no1807,"[[-20.80476981989933], [11.13408252678723], [26.59999999999999]]"
1808,pt_no1808,"[[-32.86806790704847], [-41.99324340308512], [36.22261946307161]]"
1809,pt_no1809,"[[-67.78275141028446], [48.00675659691489], [-11.70766396261352]]"
1810,pt_no1810,"[[-20.0510822322902], [14.10822019799932], [-14.99999999999993]]"
1811,pt_no1811,"[[-77.04130171887597], [24.93203050187478], [-123.5]]"
1812,pt_no1812,"[[-22.31081061246439], [8.00675659691511], [4.999999999999996]]"
1813,pt_no1813,"[[-23.31081061246433], [48.00675659691488], [104.5048793705175]]"
1814,pt_no1814,"[[-18.31081061246432], [37.93265552791586], [110.5]]"
1815,pt_no1815,"[[30.97577483058704], [48.00675659691488], [2.589767645921956]]"
1816,pt_no1816,"[[-67.59739605551573], [-41.99324340308511], [-12.58976764592193]]"
1817,pt_no1817,"[[-23.25889662983232], [15.07214151054435], [49.646104650285]]"
1818,pt_no1818,"[[16.15215536839514], [48.00675659691488], [45.14352861849086]]"
1819,pt_no1819,"[[39.17123889160535], [-41.99324340308513], [-4.054194174457457]]"
1820,pt_no1820,"[[-21.47296986690785], [6.502644293934663], [5.396962124106476]]"
1821,pt_no1821,"[[21.16545800583039], [27.09463079903673], [46.85834633769025]]"
1822,pt_no1822,"[[-88.31081061246428], [18.0067565969149], [-123.5]]"
1823,pt_no1823,"[[16.68918938753561], [-19.49324340308533], [-25.79999999999999]]"
1824,pt_no1824,"[[-61.67687574365478], [48.00675659691489], [11.4833184476208]]"
1825,pt_no1825,"[[-67.43545228612912], [19.22465714485747], [-123.5]]"
1826,pt_no1826,"[[51.68918938753572], [-18.59804709427456], [-23.74131554630202]]"
1827,pt_no1827,"[[-20.05108223229019], [14.10822019799932], [-15.79999999999993]]"
1828,pt_no1828,"[[-10.24826689273906], [14.63900979215567], [15.8]]"
1829,pt_no1829,"[[-1.014680914680483], [27.95828426841475], [90.29373743161902]]"
1830,pt_no1830,"[[-88.31081061246428], [23.51284335636414], [-97.17479139381156]]"
1831,pt_no1831,"[[-20.63834931370621], [28.68753999514711], [26.59999999999999]]"
1832,pt_no1832,"[[-10.56816011633915], [-16.39742150368936], [25.79999999999999]]"
1833,pt_no1833,"[[13.11309283836798], [-41.99324340308512], [69.14222045603447]]"
1834,pt_no1834,"[[-53.31081061246439], [-26.99324340308533], [-15.79999999999998]]"
1835,pt_no1835,"[[-53.31081061246439], [-31.9191423340863], [-25.79999999999999]]"
1836,pt_no1836,"[[-11.77224376940127], [-25.72896675105322], [26.59999999999999]]"
1837,pt_no1837,"[[-48.31081061246439], [5.506756596914755], [-35.79999999999998]]"
1838,pt_no1838,"[[-64.05961439660351], [48.00675659691489], [-18.11954433914325]]"
1839,pt_no1839,"[[-2.193420876554327], [-41.99324340308512], [51.94170500176037]]"
1840,pt_no1840,"[[-88.31081061246428], [48.0067565969149], [-123.5]]"
1841,pt_no1841,"[[-48.31081061246439], [-36.99324340308559], [-15.0]]"
1842,pt_no1842,"[[-48.31081061246439], [-36.99324340308559], [-5.000000000000002]]"
1843,pt_no1843,"[[-8.310810612464309], [-11.99324340308511], [113.5]]"
1844,pt_no1844,"[[2.68918938753561], [48.00675659691488], [26.59999999999999]]"
1845,pt_no1845,"[[-26.89591759545593], [17.67606516555494], [4.999999999999996]]"
1846,pt_no1846,"[[-48.31081061246439], [-36.99324340308519], [5.799999999999996]]"
1847,pt_no1847,"[[-48.31081061246439], [-36.99324340308519], [15.8]]"
1848,pt_no1848,"[[-73.3108106124643], [-41.9932434030851], [113.5]]"
1849,pt_no1849,"[[-88.3108106124643], [-41.9932434030851], [113.5]]"
1850,pt_no1850,"[[51.68918938753573], [48.00675659691487], [113.5]]"
1851,pt_no1851,"[[-18.31081061246439], [48.00675659691488], [-15.79999999999992]]"
1852,pt_no1852,"[[-18.31081061246439], [48.00675659691488], [25.79999999999999]]"
1853,pt_no1853,"[[16.6891893875356], [48.00675659691488], [-35.79999999999997]]"
1854,pt_no1854,"[[16.6891893875356], [-41.99324340308514], [-35.79999999999998]]"
1855,pt_no1855,"[[16.68918938753559], [-41.99324340308489], [-36.59999999999997]]"
1856,pt_no1856,"[[16.68918938753561], [-26.99324340308534], [-35.79999999999999]]"
1857,pt_no1857,"[[21.88534181024222], [-41.99324340308512], [-36.19999999999997]]"
1858,pt_no1858,"[[-28.31081061246432], [48.00675659691488], [110.5]]"
1859,pt_no1859,"[[-48.31081061246439], [-22.82657673641884], [4.999999999999998]]"
1860,pt_no1860,"[[-48.31081061246439], [-22.82657673641884], [-15.0]]"
