,pt_no,coordinate
2954,pt_no2954,"[[16.68918938753561], [18.00675659691485], [15.79999999999999]]"
2955,pt_no2955,"[[16.68918938753561], [-11.99324340308515], [15.79999999999999]]"
2956,pt_no2956,"[[26.31925716160926], [5.83455416506764], [7.251177719049534]]"
2957,pt_no2957,"[[-10.8108106124644], [-41.99324340308512], [20.9147472229203]]"
2958,pt_no2958,"[[-5.927417354987327], [-37.15582537267288], [16.59999999999999]]"
2959,pt_no2959,"[[-8.310810612464394], [-41.99324340308489], [16.59999999999999]]"
2960,pt_no2960,"[[-11.07558054191553], [-37.70883932236408], [16.59999999999999]]"
2961,pt_no2961,"[[-9.84355079683433], [35.189817469448], [15.79999999999999]]"
2962,pt_no2962,"[[3.497064227764611], [22.96172776827269], [-5.000000000000007]]"
2963,pt_no2963,"[[11.68918938753561], [7.860903712245403], [4.112919555011745]]"
2964,pt_no2964,"[[11.68918938753561], [3.006756596915011], [4.213089189157484]]"
2965,pt_no2965,"[[-48.31081061246439], [-13.28934788501567], [-33.65223181693965]]"
2966,pt_no2966,"[[-4.490891744931936], [40.12260073273106], [-24.99999999999993]]"
2967,pt_no2967,"[[-8.127766025178659], [41.76361887289926], [-18.70401356380454]]"
2968,pt_no2968,"[[-43.87433630387598], [-4.756114857869235], [-24.99999999999993]]"
2969,pt_no2969,"[[-48.31081061246439], [-1.993243403085373], [-25.0]]"
2970,pt_no2970,"[[-26.35251148569422], [40.43487019621221], [-45.79999999999996]]"
2971,pt_no2971,"[[-11.64529446143672], [33.06621395844918], [16.59999999999999]]"
2972,pt_no2972,"[[-9.079601395485163], [35.9945398636525], [16.59999999999999]]"
2973,pt_no2973,"[[-11.90628962338783], [36.76211919551091], [16.59999999999999]]"
2974,pt_no2974,"[[11.68918938753561], [20.50675659691478], [-28.85899351139011]]"
2975,pt_no2975,"[[7.520912613796376], [20.61035798178747], [-25.79999999999993]]"
2976,pt_no2976,"[[11.68918938753561], [25.5067565969148], [-30.13012701892218]]"
2977,pt_no2977,"[[6.792965028378781], [22.03616533041032], [-31.82035815973467]]"
2978,pt_no2978,"[[-45.73922189188119], [-41.99324340308511], [59.97878274587525]]"
2979,pt_no2979,"[[-32.08998754964757], [-41.99324340308512], [52.16495457568058]]"
2980,pt_no2980,"[[11.68918938753561], [-1.993243403085287], [-25.79999999999999]]"
2981,pt_no2981,"[[11.68918938753561], [0.5067565969147267], [-30.13012701892211]]"
2982,pt_no2982,"[[6.736083683502056], [0.3231996217400521], [-25.79999999999994]]"
2983,pt_no2983,"[[-32.9929063542199], [37.27507155782205], [-24.99999999999992]]"
2984,pt_no2984,"[[-28.67214000042287], [39.26455072208283], [-24.99999999999992]]"
2985,pt_no2985,"[[-28.67214000042292], [39.26455072208273], [15.79999999999999]]"
2986,pt_no2986,"[[-44.08103720827484], [-24.6343874327985], [-24.99999999999994]]"
2987,pt_no2987,"[[-48.31081061246439], [-26.99324340308551], [-25.0]]"
2988,pt_no2988,"[[-48.31081061246439], [-29.31133266804613], [-20.99996666439166]]"
2989,pt_no2989,"[[-48.31081061246439], [-24.45237831502162], [-20.69346645067192]]"
2990,pt_no2990,"[[-48.31081061246439], [-24.45237831502129], [11.49346645067194]]"
2991,pt_no2991,"[[-48.31081061246439], [-26.99324340308517], [15.8]]"
2992,pt_no2992,"[[-48.31081061246439], [-29.31112611676635], [11.76457455753208]]"
2993,pt_no2993,"[[-12.67083860863324], [-10.33073989589874], [15.79999999999999]]"
2994,pt_no2994,"[[-11.35616532898875], [-14.34780526549515], [15.79999999999999]]"
2995,pt_no2995,"[[-15.48495698061924], [-13.38294463007741], [15.79999999999999]]"
2996,pt_no2996,"[[-11.98723156312782], [-12.8053613814777], [10.55399530146136]]"
2997,pt_no2997,"[[-48.31081061246439], [10.50675659691478], [-34.0975754525951]]"
2998,pt_no2998,"[[-11.4297223670039], [43.498125276294], [-24.99999999999992]]"
2999,pt_no2999,"[[-43.51997596293333], [34.13766772766835], [6.556418735941061]]"
3000,pt_no3000,"[[-48.31081061246439], [37.94792774393608], [4.063371083262369]]"
3001,pt_no3001,"[[-39.22540025367389], [28.06407514317133], [16.59999999999999]]"
3002,pt_no3002,"[[11.68918938753561], [40.48743500665246], [-9.199566971740785]]"
3003,pt_no3003,"[[11.68918938753561], [38.03746617403615], [-13.09564991158685]]"
3004,pt_no3004,"[[11.68918938753561], [35.50675659691481], [-9.330127018922255]]"
3005,pt_no3005,"[[2.821552677831733], [8.358171587417555], [-25.79999999999994]]"
3006,pt_no3006,"[[2.626562984968729], [13.59936689310738], [-25.79999999999993]]"
3007,pt_no3007,"[[-42.39383501090936], [7.625719509461621], [1.418871841236981]]"
3008,pt_no3008,"[[-48.31081061246439], [5.506756596914848], [0.1301270189221837]]"
3009,pt_no3009,"[[-43.79110654534518], [3.089704937385473], [-0.05652338145545333]]"
3010,pt_no3010,"[[11.68918938753561], [-26.89937719362524], [3.869673047112498]]"
3011,pt_no3011,"[[11.68918938753561], [-21.99324340308516], [4.204888503591599]]"
3012,pt_no3012,"[[5.75090216489979], [-26.13818574160655], [1.832045437772107]]"
3013,pt_no3013,"[[11.68918938753561], [-26.99324340308553], [-25.00000000000001]]"
3014,pt_no3014,"[[-28.15344799889109], [24.96850910679994], [16.59999999999999]]"
3015,pt_no3015,"[[-30.17891095131068], [21.17390539509287], [16.59999999999999]]"
3016,pt_no3016,"[[-11.58463672667632], [4.48018988349682], [-25.79999999999993]]"
3017,pt_no3017,"[[-14.70693514085471], [6.27122164044489], [-25.79999999999993]]"
3018,pt_no3018,"[[-2.150063911318465], [-24.74039799108229], [10.3221605368849]]"
3019,pt_no3019,"[[0.9030077173375439], [-27.0029688686867], [5.799999999999978]]"
3020,pt_no3020,"[[-4.356181056953583], [17.0017059480555], [15.79999999999999]]"
3021,pt_no3021,"[[-1.728011210956833], [14.36291692253647], [15.79999999999999]]"
3022,pt_no3022,"[[-26.66161835121084], [35.50426287622255], [-45.79999999999996]]"
3023,pt_no3023,"[[-30.99030253677561], [33.00675659691485], [-45.79999999999996]]"
3024,pt_no3024,"[[-26.89717640874061], [12.28335765489703], [-4.200000000000004]]"
3025,pt_no3025,"[[-25.97149651249341], [14.02250078158139], [1.107766178473954]]"
3026,pt_no3026,"[[-10.8234089682546], [12.87569438857274], [5.589397193676295]]"
3027,pt_no3027,"[[8.02893534969122], [-36.99324340308519], [-0.5397459621556244]]"
3028,pt_no3028,"[[3.605590994873053], [-36.99324340308519], [0.4179942849359213]]"
3029,pt_no3029,"[[51.68918938753573], [-19.04657185763183], [-78.24133688600716]]"
3030,pt_no3030,"[[-43.89763866949865], [-4.628660439643912], [6.49364536208002]]"
3031,pt_no3031,"[[-48.31081061246439], [38.03393503296873], [-13.11491471007774]]"
3032,pt_no3032,"[[-37.79693630764029], [-18.73794742461322], [-11.44485392628261]]"
3033,pt_no3033,"[[-28.41927236451215], [48.00675659691488], [-16.42054956305098]]"
3034,pt_no3034,"[[-30.81081061246439], [48.00675659691488], [-12.00961894323334]]"
3035,pt_no3035,"[[-33.31081061246439], [48.00675659691488], [-16.55160154674422]]"
3036,pt_no3036,"[[-29.8139972878069], [43.2481976685389], [-18.03636635361231]]"
3037,pt_no3037,"[[-8.31081061246439], [48.00675659691488], [16.59999999999999]]"
3038,pt_no3038,"[[-10.81081061246439], [48.00675659691488], [20.91474414522214]]"
3039,pt_no3039,"[[-5.953516274532381], [42.91041764203797], [16.59999999999999]]"
3040,pt_no3040,"[[-50.15177049155027], [28.28320661214414], [113.5]]"
3041,pt_no3041,"[[-12.7212490149795], [-41.99324340308512], [31.9375172161757]]"
3042,pt_no3042,"[[3.339824482146604], [13.0067565969148], [-45.79999999999997]]"
3043,pt_no3043,"[[-5.738263847894572], [-19.53703129259213], [-25.79999999999994]]"
3044,pt_no3044,"[[-4.28662571919368], [-24.13753304043768], [-25.79999999999994]]"
3045,pt_no3045,"[[-15.48495698061923], [-13.38294463007738], [-4.200000000000005]]"
3046,pt_no3046,"[[-11.35616532898874], [-14.3478052654951], [-4.200000000000006]]"
3047,pt_no3047,"[[-12.67083860863328], [-10.33073989589866], [-4.200000000000006]]"
3048,pt_no3048,"[[-11.85331923853721], [-12.63001541903099], [1.000721192288053]]"
3049,pt_no3049,"[[-28.81724687663543], [-22.40256154985257], [-18.00434528767995]]"
3050,pt_no3050,"[[-19.33943870552766], [3.500042458376482], [-31.32090918214718]]"
3051,pt_no3051,"[[11.68918938753561], [26.02662056543484], [-20.58092836879204]]"
3052,pt_no3052,"[[4.37867445460347], [-2.761815212922016], [15.79999999999999]]"
3053,pt_no3053,"[[-72.45206313389535], [-41.99324340308511], [11.21379270842328]]"
3054,pt_no3054,"[[-61.02691439277531], [-41.99324340308511], [18.48607862728953]]"
3055,pt_no3055,"[[-53.31081061246439], [-31.99324340308492], [16.6]]"
3056,pt_no3056,"[[-69.28948182827357], [-19.49324340308495], [16.30595982966411]]"
3057,pt_no3057,"[[-8.233744784448868], [16.43184326909497], [15.79999999999999]]"
3058,pt_no3058,"[[-7.124968858269632], [20.29743284450936], [15.79999999999999]]"
3059,pt_no3059,"[[-8.474216512827972], [18.3943625401576], [10.87162891684492]]"
3060,pt_no3060,"[[-8.233744784448861], [16.43184326909497], [-5.000000000000006]]"
3061,pt_no3061,"[[-7.124968858269611], [20.29743284450936], [-5.000000000000006]]"
3062,pt_no3062,"[[-4.356181056953561], [17.00170594805549], [-5.000000000000006]]"
3063,pt_no3063,"[[-8.474199146375677], [18.39435856650955], [-9.928369484752942]]"
3064,pt_no3064,"[[11.68918938753561], [3.006756596914727], [-25.79999999999999]]"
3065,pt_no3065,"[[7.288385226695844], [5.653151979133561], [-25.79999999999994]]"
3066,pt_no3066,"[[-5.543447795914184], [33.04026444208186], [-14.68289883006504]]"
3067,pt_no3067,"[[11.68918938753561], [27.99581285479366], [7.350061100449038]]"
3068,pt_no3068,"[[-9.020517902019805], [21.5869541389698], [36.61633289225422]]"
3069,pt_no3069,"[[-23.31081061246439], [-36.99324340308539], [-45.79999999999999]]"
3070,pt_no3070,"[[-48.31081061246439], [13.0067565969147], [-16.38780579384466]]"
3071,pt_no3071,"[[-45.37789474430723], [-9.493243403085131], [15.8]]"
3072,pt_no3072,"[[-48.31081061246439], [-6.993243403085156], [15.8]]"
3073,pt_no3073,"[[-43.87433630387598], [-4.756114857869122], [15.8]]"
3074,pt_no3074,"[[-13.89308926989698], [22.54476662436407], [-5.000000000000005]]"
3075,pt_no3075,"[[-48.31081061246439], [30.28317079093831], [-20.77213465952083]]"
3076,pt_no3076,"[[-48.31081061246439], [28.00675659691478], [-25.0]]"
3077,pt_no3077,"[[-39.70882577846331], [27.23887345731136], [-4.200000000000002]]"
3078,pt_no3078,"[[-43.2324492926833], [27.67621129696568], [0.8057655699444951]]"
3079,pt_no3079,"[[-0.1528499875592217], [17.72937703223059], [-5.000000000000007]]"
3080,pt_no3080,"[[-29.4498583921053], [-36.99324340308519], [3.59536507401198]]"
3081,pt_no3081,"[[-30.41683589610122], [-36.99324340308519], [0.1855830855494078]]"
3082,pt_no3082,"[[-33.35619609279093], [-36.99324340308519], [4.400798047678744]]"
3083,pt_no3083,"[[-30.47810692182372], [-30.54904106725825], [2.210594903311531]]"
3084,pt_no3084,"[[4.378674454603431], [-2.761815212922073], [-24.99999999999994]]"
3085,pt_no3085,"[[6.840600521150706], [-2.281930623969007], [-20.68611125447164]]"
3086,pt_no3086,"[[-8.233744784448774], [16.43184326909492], [-4.200000000000006]]"
3087,pt_no3087,"[[-12.2684950590738], [15.36787007828328], [-4.200000000000006]]"
3088,pt_no3088,"[[-8.829167034282543], [13.1359219589596], [-4.200000000000006]]"
3089,pt_no3089,"[[-9.160145339328402], [14.50061375502029], [1.214007416179164]]"
3090,pt_no3090,"[[-12.40392240782564], [39.85130628744531], [-14.0456126987212]]"
3091,pt_no3091,"[[-12.64888762767661], [43.41276406202633], [-10.14467350994103]]"
3092,pt_no3092,"[[-48.31081061246439], [8.006756596914677], [-5.0]]"
3093,pt_no3093,"[[-48.31081061246439], [5.900731313277838], [-9.385583085549403]]"
3094,pt_no3094,"[[-3.310810612464394], [48.00675659691488], [15.79999999999999]]"
3095,pt_no3095,"[[-5.952892684792626], [43.787557648523], [15.79999999999999]]"
3096,pt_no3096,"[[6.88798224042965], [34.97988899939212], [15.79999999999999]]"
3097,pt_no3097,"[[-44.18870982160783], [-19.72105426000484], [-24.99999999999994]]"
3098,pt_no3098,"[[-48.31081061246439], [-21.99324340308549], [-25.0]]"
3099,pt_no3099,"[[-48.31081061246439], [-19.49264823591758], [-20.7140138634268]]"
3100,pt_no3100,"[[-43.99672805914938], [35.50322545584744], [-45.79999999999995]]"
3101,pt_no3101,"[[-5.738958579692397], [36.42318819691035], [-24.99999999999993]]"
3102,pt_no3102,"[[-5.097684644052569], [34.6153183045539], [-19.60658457906726]]"
3103,pt_no3103,"[[-0.9000278454957815], [42.94225266913414], [15.79999999999999]]"
3104,pt_no3104,"[[7.00127734974518], [-4.961549355876123], [-24.99999999999994]]"
3105,pt_no3105,"[[-48.31081061246439], [-24.49324340308517], [-1.141006488609873]]"
3106,pt_no3106,"[[-23.35396406100697], [0.08957876450030477], [-35.02778339300373]]"
3107,pt_no3107,"[[-34.0696997049159], [35.58284218263176], [-19.18812573176317]]"
3108,pt_no3108,"[[1.88637475238248], [-29.07883764579426], [-25.79999999999995]]"
3109,pt_no3109,"[[6.90064215071353], [-29.22277092593604], [-25.79999999999995]]"
3110,pt_no3110,"[[-18.31081061246439], [48.00675659691488], [15.79999999999999]]"
3111,pt_no3111,"[[-35.81081061246439], [-32.6631163841632], [-25.79999999999994]]"
3112,pt_no3112,"[[-30.99030253697961], [-1.993243403130116], [-45.79999999999996]]"
3113,pt_no3113,"[[-35.32042955585204], [0.5067565968808196], [-45.79999999999995]]"
3114,pt_no3114,"[[-31.71099185005053], [-0.402748328569019], [-40.89909421834996]]"
3115,pt_no3115,"[[-33.31081061246439], [48.00675659691488], [-4.200000000000003]]"
3116,pt_no3116,"[[-30.50058081173455], [48.00675659691488], [0.0426894425268074]]"
3117,pt_no3117,"[[-1.968024524394544], [-1.333968640493879], [15.79999999999999]]"
3118,pt_no3118,"[[11.68918938753561], [-26.99324340308536], [-45.79999999999999]]"
3119,pt_no3119,"[[-16.33982107263196], [-36.99324340308539], [-38.66857210392207]]"
3120,pt_no3120,"[[-38.95343740681717], [-5.147969569066966], [-5.000000000000002]]"
3121,pt_no3121,"[[-39.65055657462], [3.006756596914741], [-45.79999999999995]]"
3122,pt_no3122,"[[-39.65055657462], [8.006756596914748], [-45.79999999999995]]"
3123,pt_no3123,"[[-88.3108106124643], [-41.9932434030851], [54.25000000000023]]"
3124,pt_no3124,"[[7.549598459000322], [40.4409166790674], [-4.200000000000008]]"
3125,pt_no3125,"[[11.68918938753561], [40.79992967063555], [-0.3377707292833998]]"
3126,pt_no3126,"[[-18.40951669088845], [-32.6757693689693], [16.59999999999999]]"
3127,pt_no3127,"[[-18.3249585762848], [-37.17017545040555], [21.45084403947767]]"
3128,pt_no3128,"[[-13.50868888132565], [15.42527552212287], [3.787837368192999]]"
3129,pt_no3129,"[[-19.47163966985514], [28.55439440183003], [15.79999999999999]]"
3130,pt_no3130,"[[11.68918938753561], [16.05832119982318], [-30.02617501112428]]"
3131,pt_no3131,"[[11.68918938753561], [12.99734836465332], [-33.10840152947752]]"
3132,pt_no3132,"[[-8.497224746724541], [-11.18253617849376], [-24.99999999999994]]"
3133,pt_no3133,"[[-88.31081061246428], [23.9871720619979], [38.40314680553246]]"
3134,pt_no3134,"[[-88.31081061246428], [23.2526556555584], [8.85683970928062]]"
3135,pt_no3135,"[[-12.60268482869142], [-7.528499668885607], [2.913429520711423]]"
3136,pt_no3136,"[[-2.469341523301109], [25.85332213995407], [16.59999999999999]]"
3137,pt_no3137,"[[-6.849942856015012], [25.73259087617975], [16.59999999999999]]"
3138,pt_no3138,"[[-4.680764808835892], [22.01816846409878], [16.59999999999999]]"
3139,pt_no3139,"[[22.57257076204868], [-41.99324340308512], [55.43926411952929]]"
3140,pt_no3140,"[[-40.09987269303929], [48.00675659691489], [-33.79604212165349]]"
3141,pt_no3141,"[[-41.10398368618506], [48.00675659691489], [-29.66222927071654]]"
3142,pt_no3142,"[[-43.75112678801271], [42.40074278665492], [-30.45083866671756]]"
3143,pt_no3143,"[[-48.31081061246439], [-3.65991006975193], [-33.39513990553516]]"
3144,pt_no3144,"[[-21.79055116743975], [21.91659758884673], [2.462346695661862]]"
3145,pt_no3145,"[[-40.76703285404475], [16.51695264055092], [16.59999999999999]]"
3146,pt_no3146,"[[-8.77377640276724], [-23.11549264324186], [15.79999999999999]]"
3147,pt_no3147,"[[-10.20155220078825], [-24.23212986088927], [9.88694870713703]]"
3148,pt_no3148,"[[-13.11120600385526], [-21.81857204041284], [15.79999999999999]]"
3149,pt_no3149,"[[-7.651369525820704], [-20.44796205795978], [11.48999583427713]]"
3150,pt_no3150,"[[-22.39515984526521], [31.74885876967032], [-4.200000000000004]]"
3151,pt_no3151,"[[8.02893534969122], [48.00675659691488], [-0.5397459621556226]]"
3152,pt_no3152,"[[11.68918938753561], [44.34650255907049], [-0.5397459621556426]]"
3153,pt_no3153,"[[-32.76385375513337], [3.609230991146172], [-14.99999999999998]]"
3154,pt_no3154,"[[-8.394402118140206], [6.1097874558399], [16.59999999999999]]"
3155,pt_no3155,"[[-8.55655692869988], [9.98895498134381], [16.59999999999999]]"
3156,pt_no3156,"[[-11.669805260078], [8.00525954166985], [16.59999999999999]]"
3157,pt_no3157,"[[11.68918938753561], [-24.41115571754446], [7.294859742111608]]"
3158,pt_no3158,"[[-48.31081061246439], [-1.993243403085273], [-25.79999999999998]]"
3159,pt_no3159,"[[-48.31081061246439], [-1.993243403085259], [-37.35160154674426]]"
3160,pt_no3160,"[[-48.31081061246439], [-4.493243403085273], [-41.46987298107778]]"
3161,pt_no3161,"[[-48.31081061246439], [0.5067565969147552], [-41.50025530461541]]"
3162,pt_no3162,"[[-43.04716411445656], [-0.2198757470054242], [-38.41528122723498]]"
3163,pt_no3163,"[[-12.83696361877508], [27.45344833877785], [-37.78252619010745]]"
3164,pt_no3164,"[[-10.85011618341527], [32.86343433536454], [-39.43207478376736]]"
3165,pt_no3165,"[[11.68918938753561], [8.00675659691484], [15.79999999999999]]"
3166,pt_no3166,"[[7.307049787798931], [5.602547405378491], [15.79999999999999]]"
3167,pt_no3167,"[[-16.39856804099281], [0.7090206094312208], [16.59999999999999]]"
3168,pt_no3168,"[[-14.52221618863135], [3.196980810425913], [16.59999999999999]]"
3169,pt_no3169,"[[-17.42072687663917], [4.107044948187808], [16.59999999999999]]"
3170,pt_no3170,"[[7.549598695102503], [40.44091975071955], [15.79999999999999]]"
3171,pt_no3171,"[[11.68918938753561], [38.00675659691487], [15.79999999999999]]"
3172,pt_no3172,"[[11.68918938753561], [40.48556975051051], [11.56613977472083]]"
3173,pt_no3173,"[[-72.45109191307748], [48.00675659691489], [11.21485063320247]]"
3174,pt_no3174,"[[-70.98709845220489], [28.47951022573137], [0.796467076763763]]"
3175,pt_no3175,"[[4.838747782199814], [-41.99324340308512], [39.52511562581292]]"
3176,pt_no3176,"[[-33.49157971155062], [12.03775122264069], [44.84647994617041]]"
3177,pt_no3177,"[[-18.31081061246439], [48.00675659691488], [-24.99999999999992]]"
3178,pt_no3178,"[[-15.828611712928], [45.07446507593653], [-24.99999999999992]]"
3179,pt_no3179,"[[-19.33865288259841], [-28.6768702041206], [-5.000000000000004]]"
3180,pt_no3180,"[[-15.94941781197126], [-33.48177823703944], [-5.000000000000004]]"
3181,pt_no3181,"[[-35.81081061246439], [-36.99324340308519], [11.68172856566648]]"
3182,pt_no3182,"[[-38.31081061246439], [-36.99324340308519], [15.79999999999999]]"
3183,pt_no3183,"[[-37.36029453281404], [36.05095059161573], [-24.99999999999992]]"
