,pt_no,coordinate
2933,pt_no2933,"[[51.68918938753573], [39.45475573454357], [29.5625000000002]]"
2934,pt_no2934,"[[-33.85543306613097], [12.35314173133236], [5.799999999999997]]"
2935,pt_no2935,"[[-53.31081061246439], [-21.99324340308516], [5.799999999999997]]"
2936,pt_no2936,"[[-53.31081061246439], [-26.99324340308516], [14.46025403784432]]"
2937,pt_no2937,"[[30.03346271729639], [27.52837250564266], [-57.03522830136686]]"
2938,pt_no2938,"[[-7.663476301751455], [5.164546965385867], [-15.79999999999993]]"
2939,pt_no2939,"[[-23.61029550446907], [39.51941024208762], [4.999999999999996]]"
2940,pt_no2940,"[[-16.20980892067286], [-41.99324340308512], [-112.8383071986588]]"
2941,pt_no2941,"[[11.68918938753561], [33.84008993024814], [-27.62087118648025]]"
2942,pt_no2942,"[[11.68918938753561], [24.3956454858037], [-30.8327851882177]]"
2943,pt_no2943,"[[-18.31081061246439], [48.00675659691488], [-35.79999999999996]]"
2944,pt_no2944,"[[-23.31081061246439], [39.3465025590705], [-35.79999999999996]]"
2945,pt_no2945,"[[-13.24340083133886], [39.38542161434934], [-35.79999999999996]]"
2946,pt_no2946,"[[-81.66630506412162], [-41.9932434030851], [78.93749999999979]]"
2947,pt_no2947,"[[-88.3108106124643], [-41.9932434030851], [73.99999999999977]]"
2948,pt_no2948,"[[-88.3108106124643], [-33.44124254071373], [69.06249999999974]]"
2949,pt_no2949,"[[-79.75880975009292], [-41.9932434030851], [69.06249999999974]]"
2950,pt_no2950,"[[-56.30340012278682], [14.24747068053145], [-107.1192218951525]]"
2951,pt_no2951,"[[-58.62978857692985], [24.24501418136162], [-99.66244321412228]]"
2952,pt_no2952,"[[11.68918938753561], [5.506756596914656], [-6.820871186480277]]"
2953,pt_no2953,"[[11.68918938753561], [0.7845343746923845], [-15.00000000000001]]"
2954,pt_no2954,"[[11.68918938753561], [-3.937687847529858], [-10.03278518821769]]"
2955,pt_no2955,"[[51.68918938753573], [12.93972983209314], [-80.38433637042701]]"
2956,pt_no2956,"[[-8.310810612464394], [48.00675659691488], [-35.79999999999996]]"
2957,pt_no2957,"[[11.68918938753561], [-13.38213229197437], [-6.820871186480277]]"
2958,pt_no2958,"[[3.510060574015874], [-13.38213229197433], [-14.99999999999994]]"
2959,pt_no2959,"[[11.68918938753561], [-18.10435451419659], [-15.00000000000001]]"
2960,pt_no2960,"[[11.68918938753561], [-22.8265767364189], [-10.03278518821778]]"
2961,pt_no2961,"[[-16.73516126629131], [14.91012743975368], [4.999999999999996]]"
2962,pt_no2962,"[[-88.31081061246428], [39.4547557345436], [-79.06250000000006]]"
2963,pt_no2963,"[[-88.31081061246428], [34.84812032236438], [-73.48926378935968]]"
2964,pt_no2964,"[[-88.3108106124643], [-27.44252211198776], [-55.66861876957647]]"
2965,pt_no2965,"[[-18.23811054923148], [33.40573387328629], [-14.99999999999993]]"
2966,pt_no2966,"[[-80.96204645134802], [-41.9932434030851], [106.1840046469709]]"
2967,pt_no2967,"[[-73.3108106124643], [-33.33298936524072], [113.5]]"
2968,pt_no2968,"[[-76.96234286730837], [-30.64685213138629], [102.144666043648]]"
2969,pt_no2969,"[[-17.59869191775458], [10.01930237635193], [-14.96247416415402]]"
2970,pt_no2970,"[[-14.70693514085473], [9.742291553385364], [-15.79999999999993]]"
2971,pt_no2971,"[[-8.149051057725924], [35.52534311696019], [5.799999999999994]]"
2972,pt_no2972,"[[-3.889689017929129], [39.68071816229362], [5.799999999999994]]"
2973,pt_no2973,"[[-29.20903329486182], [-41.99324340308512], [81.63425056889989]]"
2974,pt_no2974,"[[-88.3108106124643], [-14.11257383561292], [28.80751519487785]]"
2975,pt_no2975,"[[39.39519586548665], [-15.55635876732977], [44.8051568466549]]"
2976,pt_no2976,"[[51.68918938753572], [17.887976162005], [65.14501350452309]]"
2977,pt_no2977,"[[-81.04121796691373], [-34.72365075753454], [113.5]]"
2978,pt_no2978,"[[-60.19210276571658], [-41.99324340308511], [87.90384109165446]]"
2979,pt_no2979,"[[-62.24862027839451], [-31.25859994731314], [82.62178358600626]]"
2980,pt_no2980,"[[-55.16102489553716], [-32.71020495869316], [89.68678726382129]]"
2981,pt_no2981,"[[-88.31081061246428], [39.4547557345436], [-39.5625000000002]]"
2982,pt_no2982,"[[-1.45789891139675], [-9.53646917547853], [-15.79999999999994]]"
2983,pt_no2983,"[[-34.06947386039909], [5.162874202295688], [88.39053998508915]]"
2984,pt_no2984,"[[-24.8307325112066], [2.40180381343793], [85.32343381810705]]"
2985,pt_no2985,"[[-38.31081061246439], [48.00675659691489], [35.26025403784438]]"
2986,pt_no2986,"[[-14.89476684545283], [-17.15041404102845], [-14.99999999999994]]"
2987,pt_no2987,"[[-39.21280027052951], [-21.11585860435225], [-14.99999999999994]]"
2988,pt_no2988,"[[-48.31081061246439], [-18.10435451419657], [-15.0]]"
2989,pt_no2989,"[[-48.31081061246439], [-22.82657673641882], [-10.03278518821775]]"
2990,pt_no2990,"[[-36.3492863853978], [18.00675659691445], [-123.5]]"
2991,pt_no2991,"[[-40.7849420995155], [26.55440786283963], [-114.1522680755878]]"
2992,pt_no2992,"[[-33.5583834908192], [0.3105535667763064], [-14.99999999999993]]"
2993,pt_no2993,"[[-31.96296281919164], [-4.161382755017726], [-14.99999999999994]]"
2994,pt_no2994,"[[-65.63289477403401], [48.00675659691489], [0.8481526478970629]]"
2995,pt_no2995,"[[-72.14072609958845], [48.00675659691489], [-3.495366458160023]]"
2996,pt_no2996,"[[51.68918938753572], [-41.99324340308513], [-44.49999999999955]]"
2997,pt_no2997,"[[32.93274591735704], [-1.993243403086332], [-123.5]]"
2998,pt_no2998,"[[-18.25016731606862], [-22.21317412614179], [-14.99999999999994]]"
2999,pt_no2999,"[[16.29733338239967], [48.00675659691488], [55.05126621014822]]"
3000,pt_no3000,"[[-1.547954513463452], [3.006756596914933], [113.5]]"
3001,pt_no3001,"[[-88.31081061246428], [22.7977378969498], [-32.35316244407757]]"
3002,pt_no3002,"[[-76.96354023289804], [24.66526324115631], [-37.70435596645918]]"
3003,pt_no3003,"[[51.68918938753573], [40.70027815069503], [57.6613452312544]]"
3004,pt_no3004,"[[-33.01674794744849], [-18.08885874924826], [4.999999999999997]]"
3005,pt_no3005,"[[-32.40558400910837], [-18.56926188277396], [-5.130082876702885]]"
3006,pt_no3006,"[[8.312056984820899], [-26.50286234631835], [-36.59999999999997]]"
3007,pt_no3007,"[[9.368681311846817], [-34.67273532739613], [-36.59999999999997]]"
3008,pt_no3008,"[[1.689189387535595], [-33.33298936524051], [-36.59999999999997]]"
3009,pt_no3009,"[[-0.84874977959646], [18.43027080474217], [26.59999999999999]]"
3010,pt_no3010,"[[-5.144078885919585], [13.49784595063688], [26.59999999999999]]"
3011,pt_no3011,"[[-11.03549100013402], [11.51036586592609], [4.999999999999995]]"
3012,pt_no3012,"[[-22.31081061246439], [8.00675659691511], [25.79999999999999]]"
3013,pt_no3013,"[[-33.54348196835183], [19.70873662361446], [5.799999999999997]]"
3014,pt_no3014,"[[-33.26759565935722], [27.07037752465185], [5.799999999999997]]"
3015,pt_no3015,"[[24.35675858711697], [-41.99324340308512], [72.0729272280877]]"
3016,pt_no3016,"[[3.076611273857361], [29.79356818651058], [94.15865009085154]]"
3017,pt_no3017,"[[16.68918938753561], [40.2468489743128], [-7.240092377397962]]"
3018,pt_no3018,"[[16.68918938753561], [42.50495521098721], [-0.5018013859276387]]"
3019,pt_no3019,"[[30.16326458025629], [36.2350556767457], [-0.3587256186496344]]"
3020,pt_no3020,"[[16.68918938753561], [-11.99324340308497], [26.59999999999999]]"
3021,pt_no3021,"[[-25.02549882372292], [-11.56054199303605], [25.79999999999999]]"
3022,pt_no3022,"[[16.68918938753561], [-31.99324340308552], [-15.00000000000001]]"
3023,pt_no3023,"[[16.68918938753561], [-31.99324340308535], [-15.8]]"
3024,pt_no3024,"[[16.68918938753561], [-21.99324340308532], [-15.8]]"
3025,pt_no3025,"[[-53.31081061246439], [-1.993243403085387], [4.999999999999998]]"
3026,pt_no3026,"[[-31.84220454378182], [7.193421198875583], [5.799999999999997]]"
3027,pt_no3027,"[[-46.82998700817994], [-9.009952083979742], [83.97600109312629]]"
3028,pt_no3028,"[[-22.84970726737581], [-10.66886363335304], [-35.79999999999996]]"
3029,pt_no3029,"[[16.68918938753561], [-34.23333578048348], [-7.240092377397919]]"
3030,pt_no3030,"[[51.68918938753573], [17.8992996213013], [-88.96550567585604]]"
3031,pt_no3031,"[[-53.31081061246439], [-34.23333578048349], [-7.240092377397922]]"
3032,pt_no3032,"[[-3.332450547468652], [21.89119861217359], [15.8190683676642]]"
3033,pt_no3033,"[[-59.33412296117525], [48.00675659691489], [36.04629480793823]]"
3034,pt_no3034,"[[-11.93113665373701], [11.07904565170561], [-15.79999999999993]]"
3035,pt_no3035,"[[-14.18959901497417], [13.17459248328347], [-15.79999999999993]]"
3036,pt_no3036,"[[-53.31081061246429], [-41.99324340308511], [-114.8397459621556]]"
3037,pt_no3037,"[[-43.31081061246429], [-35.45135364989475], [-123.5]]"
3038,pt_no3038,"[[-48.31081061246429], [-41.99324340308511], [-123.5]]"
3039,pt_no3039,"[[-41.66848017115878], [19.22719066705288], [79.71328228027582]]"
3040,pt_no3040,"[[-88.31081061246428], [39.45475573454354], [59.18749999999966]]"
3041,pt_no3041,"[[-88.31081061246428], [27.76804713318349], [60.92917431798608]]"
3042,pt_no3042,"[[31.61497505709862], [-29.39898289322502], [-23.61769610209639]]"
3043,pt_no3043,"[[31.68918938753559], [13.36574044553743], [113.5]]"
3044,pt_no3044,"[[-28.47051114474152], [9.057970075677618], [-4.897891230966871]]"
3045,pt_no3045,"[[-23.28453024745766], [7.931533449054453], [-5.389551521420356]]"
3046,pt_no3046,"[[-14.18959901497412], [2.83892071054678], [-15.79999999999993]]"
3047,pt_no3047,"[[-53.3108106124644], [28.00675659691494], [-36.59999999999995]]"
3048,pt_no3048,"[[-62.0751878736349], [35.88683935908224], [-43.27314430177831]]"
3049,pt_no3049,"[[-79.75880975009298], [-41.9932434030851], [-79.06250000000007]]"
3050,pt_no3050,"[[-28.1171808480006], [25.21829160471418], [26.59999999999999]]"
3051,pt_no3051,"[[-22.13715319902999], [22.06565054855773], [36.0349507767889]]"
3052,pt_no3052,"[[-22.27485794895858], [25.36014458160514], [26.59999999999999]]"
3053,pt_no3053,"[[-42.82427822686341], [-5.998846700612468], [25.8]]"
3054,pt_no3054,"[[1.08859522099349], [-11.9548070537919], [26.59999999999999]]"
3055,pt_no3055,"[[-4.940221427043626], [-18.62122172652988], [26.59999999999999]]"
3056,pt_no3056,"[[0.1665765373925083], [-21.40695788202197], [26.59999999999999]]"
3057,pt_no3057,"[[-1.339144488653112], [-41.99324340308512], [-54.75704165946362]]"
3058,pt_no3058,"[[-88.31081061246428], [17.85726755691391], [27.53432024532239]]"
3059,pt_no3059,"[[-88.31081061246428], [3.031998830100584], [-15.24862701835252]]"
3060,pt_no3060,"[[-88.31081061246428], [7.970510552838654], [-6.694470419718357]]"
3061,pt_no3061,"[[-88.31081061246428], [-1.907355571888701], [-6.694956973212427]]"
3062,pt_no3062,"[[-77.80168369835654], [5.467485736233453], [-12.53722238183116]]"
3063,pt_no3063,"[[-48.31081061246439], [33.84008993024821], [20.83278518821772]]"
3064,pt_no3064,"[[-40.48281189694495], [33.23191476044513], [25.8]]"
3065,pt_no3065,"[[-55.62479221480351], [32.6085020234973], [-73.23440221001933]]"
3066,pt_no3066,"[[-44.11618214813699], [34.11901084573885], [-67.11247779081643]]"
3067,pt_no3067,"[[-27.83885836706769], [-41.99324340308512], [67.3351380218326]]"
3068,pt_no3068,"[[-23.18616622049986], [-41.99324340308512], [60.51608082241432]]"
3069,pt_no3069,"[[-31.39402582272298], [-41.99324340308512], [59.63396628911057]]"
3070,pt_no3070,"[[-70.49064473898707], [48.00675659691489], [-97.02330027573552]]"
3071,pt_no3071,"[[-36.9710646503087], [13.00675659691487], [113.5]]"
3072,pt_no3072,"[[-36.97106465030869], [3.006756596914862], [113.5]]"
3073,pt_no3073,"[[-62.43058899347645], [48.00675659691489], [64.07369357065654]]"
3074,pt_no3074,"[[-40.13168179894469], [-13.38213229197404], [5.799999999999998]]"
3075,pt_no3075,"[[-48.31081061246439], [-8.659910069751827], [12.65365637469801]]"
3076,pt_no3076,"[[-22.31081061246439], [8.00675659691511], [-14.99999999999993]]"
3077,pt_no3077,"[[-0.9903025367755873], [40.68624852122612], [113.5]]"
3078,pt_no3078,"[[-16.73516126629131], [1.103385754076545], [-14.99999999999994]]"
3079,pt_no3079,"[[36.6891893875357], [-41.99324340308513], [104.8397459621556]]"
3080,pt_no3080,"[[38.10646829051088], [-41.99324340308513], [93.66598246354611]]"
3081,pt_no3081,"[[31.62662699639305], [-41.99324340308512], [96.2882133661072]]"
3082,pt_no3082,"[[-68.9666814909261], [-41.99324340308511], [-39.43589294643944]]"
3083,pt_no3083,"[[26.49786041104347], [-2.79353088987108], [18.31188027468839]]"
3084,pt_no3084,"[[16.68918938753561], [-36.49144201715755], [20.29819861407235]]"
3085,pt_no3085,"[[25.46465914401949], [-41.99324340308512], [17.28807971927863]]"
3086,pt_no3086,"[[-59.76730338323276], [48.00675659691489], [-30.13687496588542]]"
3087,pt_no3087,"[[-58.01501024969263], [48.00675659691489], [-21.65719057226592]]"
3088,pt_no3088,"[[-40.13168179894468], [-3.937687847529723], [-35.79999999999995]]"
3089,pt_no3089,"[[-19.81355171897906], [-2.042492765827546], [25.79999999999999]]"
3090,pt_no3090,"[[-88.3108106124643], [-41.9932434030851], [4.874999999999659]]"
3091,pt_no3091,"[[-4.611523177691598], [3.145001563999264], [35.59937834872491]]"
3092,pt_no3092,"[[39.98751298494622], [-18.16808387787736], [29.52120383127723]]"
3093,pt_no3093,"[[-45.63131868815307], [-11.99324340308512], [113.5]]"
3094,pt_no3094,"[[-36.97106465030869], [-6.993243403085124], [113.5]]"
3095,pt_no3095,"[[-36.9710646503087], [-16.99324340308513], [113.5]]"
3096,pt_no3096,"[[-36.15047950858806], [-14.70911521074274], [103.4303338142763]]"
3097,pt_no3097,"[[51.68918938753573], [27.76804713318346], [-70.92917431798608]]"
3098,pt_no3098,"[[-19.19351324598845], [23.40247869061915], [46.29774222609216]]"
3099,pt_no3099,"[[-43.3108106124643], [-41.99324340308511], [104.8397459621556]]"
3100,pt_no3100,"[[-38.26003519376922], [-41.99324340308511], [95.20324511644606]]"
3101,pt_no3101,"[[-47.34582332811385], [-41.99324340308511], [96.58299543081756]]"
3102,pt_no3102,"[[-39.23993258176251], [-30.22334355913223], [101.1146080339201]]"
3103,pt_no3103,"[[-17.04768578019518], [-19.25660769021906], [4.999999999999996]]"
3104,pt_no3104,"[[11.68918938753569], [-21.27527570584023], [113.5]]"
3105,pt_no3105,"[[0.3494434253800591], [-26.99324340308512], [113.5]]"
3106,pt_no3106,"[[31.02303751906537], [-41.99324340308512], [47.91588788676717]]"
3107,pt_no3107,"[[-48.31081061246439], [24.3956454858037], [-27.62087118648025]]"
3108,pt_no3108,"[[-48.31081061246439], [19.67342326358147], [-35.79999999999998]]"
3109,pt_no3109,"[[-48.31081061246439], [14.95120104135923], [-30.83278518821772]]"
3110,pt_no3110,"[[29.06148738259052], [48.00675659691488], [-78.31753745213447]]"
3111,pt_no3111,"[[34.64736104241606], [48.00675659691488], [-74.12198791576658]]"
3112,pt_no3112,"[[-67.00673762579774], [48.00675659691489], [-88.25047236490398]]"
3113,pt_no3113,"[[2.200396312805264], [10.5925193389948], [-14.99999999999994]]"
3114,pt_no3114,"[[-38.26003519377117], [48.00675659691489], [95.20324511644624]]"
3115,pt_no3115,"[[51.68918938753573], [48.00675659691487], [93.75000000000003]]"
3116,pt_no3116,"[[51.68918938753572], [39.45475573454355], [98.68750000000003]]"
3117,pt_no3117,"[[-45.99030253677563], [-34.67273532739614], [26.59999999999999]]"
3118,pt_no3118,"[[-15.88797801353739], [-3.822495540162805], [5.799999999999995]]"
3119,pt_no3119,"[[-48.31081061246439], [29.11786770802594], [-35.79999999999997]]"
3120,pt_no3120,"[[18.96524648233204], [-41.99324340308512], [79.84638852698004]]"
3121,pt_no3121,"[[-20.80476981989933], [4.879430667042989], [25.79999999999999]]"
3122,pt_no3122,"[[38.78997336173005], [-41.99324340308513], [11.4191089207636]]"
3123,pt_no3123,"[[-58.3108106124643], [48.00675659691489], [113.5]]"
3124,pt_no3124,"[[-57.95990155294], [35.39781101705263], [39.45024759421661]]"
3125,pt_no3125,"[[-88.3108106124643], [-34.64746433297448], [106.1870275239388]]"
3126,pt_no3126,"[[-88.31081061246428], [-1.905794128899487], [-23.80236860817884]]"
3127,pt_no3127,"[[2.934423128923953], [-41.99324340308512], [46.10248666192717]]"
3128,pt_no3128,"[[-34.35167959053097], [28.29171426148248], [25.8]]"
3129,pt_no3129,"[[-32.44880005927881], [5.810018230497928], [26.59999999999999]]"
3130,pt_no3130,"[[-33.02572691919948], [-0.09829722733284996], [26.59999999999999]]"
3131,pt_no3131,"[[0.8079648243662163], [-5.08258147209839], [26.59999999999999]]"
3132,pt_no3132,"[[-0.9237925911545339], [0.9991306610148811], [26.59999999999999]]"
3133,pt_no3133,"[[43.02893534969132], [-16.99324340308513], [-123.5]]"
3134,pt_no3134,"[[41.69511325601556], [-6.993243403085124], [-123.5]]"
3135,pt_no3135,"[[51.68918938753571], [-11.99324340308513], [-123.5]]"
3136,pt_no3136,"[[-22.65912837843683], [19.63107334962431], [-14.99999999999993]]"
3137,pt_no3137,"[[51.68918938753571], [-33.7056368332511], [98.2295556520942]]"
3138,pt_no3138,"[[43.40158281770164], [-41.99324340308513], [98.2295556520942]]"
3139,pt_no3139,"[[51.68918938753571], [-34.65190117454982], [106.1915205280655]]"
3140,pt_no3140,"[[31.62662699639299], [48.00675659691488], [96.28821336610729]]"
3141,pt_no3141,"[[26.62610163792061], [48.00675659691488], [104.8761696913784]]"
3142,pt_no3142,"[[6.951983803824085], [13.00675659691398], [-123.5]]"
3143,pt_no3143,"[[51.68918938753571], [-21.65684833632356], [30.91665395738785]]"
3144,pt_no3144,"[[-68.27961630285071], [16.45740418639374], [-78.42909810201186]]"
3145,pt_no3145,"[[-11.47068184156817], [-41.99324340308512], [68.88359103485858]]"
3146,pt_no3146,"[[51.68918938753572], [7.985717381527458], [97.88659826102936]]"
3147,pt_no3147,"[[6.895134679202062], [-22.38958749176206], [69.38092494271211]]"
3148,pt_no3148,"[[-23.8105439546944], [30.00037780934741], [-36.59999999999996]]"
3149,pt_no3149,"[[-18.31081061246434], [18.62853486182573], [-36.59999999999996]]"
3150,pt_no3150,"[[-25.85657109701868], [29.34005084733905], [-46.56202431211558]]"
3151,pt_no3151,"[[51.68918938753571], [-25.60051747777596], [93.74487646885399]]"
3152,pt_no3152,"[[16.68918938753561], [38.00675659691486], [-15.79999999999998]]"
3153,pt_no3153,"[[-48.31081061246439], [-31.1594811604793], [19.75021220297098]]"
3154,pt_no3154,"[[-41.05954323452877], [-29.88732631010761], [25.8]]"
3155,pt_no3155,"[[-54.53878110507648], [24.41289765915573], [93.78751766019226]]"
3156,pt_no3156,"[[-61.3475575821842], [22.05561828907868], [85.69158492707346]]"
3157,pt_no3157,"[[-59.50091105710882], [34.52034210164418], [86.12261596055428]]"
3158,pt_no3158,"[[-53.15632666858808], [26.84777997444616], [84.01086967292919]]"
3159,pt_no3159,"[[-9.083504913211168], [2.793984124050302], [97.38553841665944]]"
3160,pt_no3160,"[[-10.91755770637989], [1.577294045943795], [26.59999999999999]]"
3161,pt_no3161,"[[-45.36209378703388], [-41.99324340308511], [36.13245549182243]]"
3162,pt_no3162,"[[-79.75880975009296], [48.0067565969149], [-98.81250000000003]]"
3163,pt_no3163,"[[11.68918938753561], [24.39564548580363], [-6.820871186480264]]"
3164,pt_no3164,"[[-40.85858070088229], [-13.3821322919742], [-35.79999999999995]]"
3165,pt_no3165,"[[-48.31081061246439], [-13.38213229197419], [-27.62087118648026]]"
